JGI ID,JGI start,JGI end,NCBI start,NCBI end,NCBI ID,Column1,NCBI
jgi.p|Yarli1|70092,1556704,1558077,1556704,1558077,YALI0_F11803g,YALI0F11803g,YALI0F11803g
jgi.p|Yarli1|70093,1561599,1563806,1561599,1563806,YALI0_F11825g,YALI0F11825g,YALI0F11825g
jgi.p|Yarli1|70094,1566786,1568984,1566786,1568984,YALI0_F11847g,YALI0F11847g,YALI0F11847g
jgi.p|Yarli1|70095,1570585,1573155,1570585,1573155,YALI0_F11869g,YALI0F11869g,YALI0F11869g
jgi.p|Yarli1|70096,1573428,1574291,1573428,1574291,YALI0_F11891g,YALI0F11891g,YALI0F11891g
jgi.p|Yarli1|70097,1575534,1576700,1575534,1576700,YALI0_F11913g,YALI0F11913g,YALI0F11913g
jgi.p|Yarli1|70098,1577886,1578509,1577886,1578509,YALI0_F11935g,YALI0F11935g,YALI0F11935g
jgi.p|Yarli1|70099,1579039,1579476,1579039,1579476,YALI0_F11957g,YALI0F11957g,YALI0F11957g
jgi.p|Yarli1|70100,1581174,1582499,1581174,1582499,YALI0_F11979g,YALI0F11979g,YALI0F11979g
jgi.p|Yarli1|70101,1585707,1586117,1585707,1586117,YALI0_F12001g,YALI0F12001g,YALI0F12001g
jgi.p|Yarli1|70102,1586439,1587682,1586439,1587682,YALI0_F12023g,YALI0F12023g,YALI0F12023g
jgi.p|Yarli1|70103,1588346,1588843,1588346,1588843,YALI0_F12045g,YALI0F12045g,YALI0F12045g
jgi.p|Yarli1|70104,1589247,1590245,1589247,1590245,YALI0_F12067g,YALI0F12067g,YALI0F12067g
jgi.p|Yarli1|70105,1591647,1596350,1591647,1596350,YALI0_F12089g,YALI0F12089g,YALI0F12089g
jgi.p|Yarli1|70106,1597373,1598803,1597373,1598803,YALI0_F12111g,YALI0F12111g,YALI0F12111g
jgi.p|Yarli1|70107,1599754,1600251,1599754,1600251,YALI0_F12133g,YALI0F12133g,YALI0F12133g
jgi.p|Yarli1|70108,1600855,1603417,1600855,1603417,YALI0_F12155g,YALI0F12155g,YALI0F12155g
jgi.p|Yarli1|70109,1604278,1605315,1604278,1605315,YALI0_F12177g,YALI0F12177g,YALI0F12177g
jgi.p|Yarli1|70110,1606659,1608476,1606659,1608476,YALI0_F12199g,YALI0F12199g,YALI0F12199g
jgi.p|Yarli1|70111,1609086,1611512,1609086,1611512,YALI0_F12221g,YALI0F12221g,YALI0F12221g
jgi.p|Yarli1|70112,1615591,1616241,1615591,1616241,YALI0_F12243g,YALI0F12243g,YALI0F12243g
jgi.p|Yarli1|70113,1625425,1626750,1625425,1626750,YALI0_F12287g,YALI0F12287g,YALI0F12287g
jgi.p|Yarli1|70114,1647760,1648569,1647760,1648569,YALI0_F12331g,YALI0F12331g,YALI0F12331g
jgi.p|Yarli1|70115,1656755,1657546,1656755,1657546,YALI0_F12353g,YALI0F12353g,YALI0F12353g
jgi.p|Yarli1|70116,1658059,1659936,1658059,1659936,YALI0_F12375g,YALI0F12375g,YALI0F12375g
jgi.p|Yarli1|70117,1661290,1663188,1661290,1663188,YALI0_F12397g,YALI0F12397g,YALI0F12397g
jgi.p|Yarli1|70118,1665482,1667830,1665482,1667830,YALI0_F12463g,YALI0F12463g,YALI0F12463g
jgi.p|Yarli1|70119,1669099,1670076,1669099,1670076,YALI0_F12507g,YALI0F12507g,YALI0F12507g
jgi.p|Yarli1|70120,1671631,1672779,1671631,1672779,YALI0_F12529g,YALI0F12529g,YALI0F12529g
jgi.p|Yarli1|70121,1674322,1675743,1674322,1675743,YALI0_F12551g,YALI0F12551g,YALI0F12551g
jgi.p|Yarli1|70122,1679630,1681663,1679630,1681663,YALI0_F12573g,YALI0F12573g,YALI0F12573g
jgi.p|Yarli1|70123,1685565,1687484,1685565,1687484,YALI0_F12595g,YALI0F12595g,YALI0F12595g
jgi.p|Yarli1|70124,1691531,1692727,1691531,1692727,YALI0_F12617g,YALI0F12617g,YALI0F12617g
jgi.p|Yarli1|70125,1694238,1699151,1694238,1699151,YALI0_F12639g,YALI0F12639g,YALI0F12639g
jgi.p|Yarli1|70126,1700410,1701753,1700410,1701753,YALI0_F12661g,YALI0F12661g,YALI0F12661g
jgi.p|Yarli1|70127,1702400,1702909,1702400,1702909,YALI0_F12683g,YALI0F12683g,YALI0F12683g
jgi.p|Yarli1|70128,1703318,1705441,1703318,1705441,YALI0_F12705g,YALI0F12705g,YALI0F12705g
jgi.p|Yarli1|70129,1705615,1706532,1705615,1706532,YALI0_F12727g,YALI0F12727g,YALI0F12727g
jgi.p|Yarli1|70130,1707051,1708139,1707051,1708139,YALI0_F12749g,YALI0F12749g,YALI0F12749g
jgi.p|Yarli1|70131,1710165,1711280,1710165,1711280,YALI0_F12771g,YALI0F12771g,YALI0F12771g
jgi.p|Yarli1|70132,1713697,1718010,1713697,1718010,YALI0_F12793g,YALI0F12793g,YALI0F12793g
jgi.p|Yarli1|70133,1718514,1720181,1718514,1720181,YALI0_F12815g,YALI0F12815g,YALI0F12815g
jgi.p|Yarli1|70134,1722653,1726342,1722653,1726342,YALI0_F12837g,YALI0F12837g,YALI0F12837g
jgi.p|Yarli1|70135,1735052,1736413,1735052,1736413,YALI0_F12925g,YALI0F12925g,YALI0F12925g
jgi.p|Yarli1|70136,1737442,1738308,1737442,1738308,YALI0_F12947g,YALI0F12947g,YALI0F12947g
jgi.p|Yarli1|70137,1740318,1742807,1740318,1742807,YALI0_F12969g,YALI0F12969g,YALI0F12969g
jgi.p|Yarli1|70138,1743173,1744456,1743173,1744456,YALI0_F12991g,YALI0F12991g,YALI0F12991g
jgi.p|Yarli1|70139,1747490,1748551,1747490,1748551,YALI0_F13013g,YALI0F13013g,YALI0F13013g
jgi.p|Yarli1|70140,1750002,1750511,1750002,1750511,YALI0_F13035g,YALI0F13035g,YALI0F13035g
jgi.p|Yarli1|70141,1751004,1752689,1751004,1752689,YALI0_F13057g,YALI0F13057g,YALI0F13057g
jgi.p|Yarli1|70142,1753087,1753543,1753087,1753543,YALI0_F13068g,YALI0F13068g,YALI0F13068g
jgi.p|Yarli1|70143,1753613,1755214,1753613,1755214,YALI0_F13079g,YALI0F13079g,YALI0F13079g
jgi.p|Yarli1|70144,1755750,1756121,1755750,1756121,YALI0_F13101g,YALI0F13101g,YALI0F13101g
jgi.p|Yarli1|70145,1756298,1757239,1756298,1757239,YALI0_F13123g,YALI0F13123g,YALI0F13123g
jgi.p|Yarli1|70146,1758337,1759137,1758337,1759137,YALI0_F13145g,YALI0F13145g,YALI0F13145g
jgi.p|Yarli1|70147,1763525,1765330,1763525,1765330,YALI0_F13167g,YALI0F13167g,YALI0F13167g
jgi.p|Yarli1|70148,1765768,1768698,1765768,1768698,YALI0_F13189g,YALI0F13189g,YALI0F13189g
jgi.p|Yarli1|70149,1770820,1774683,1770820,1774683,YALI0_F13211g,YALI0F13211g,YALI0F13211g
jgi.p|Yarli1|70150,1775000,1775617,1775000,1775617,YALI0_F13233g,YALI0F13233g,YALI0F13233g
jgi.p|Yarli1|70151,1775932,1776501,1775932,1776501,YALI0_F13255g,YALI0F13255g,YALI0F13255g
jgi.p|Yarli1|70152,1777201,1781038,1777201,1781038,YALI0_F13277g,YALI0F13277g,YALI0F13277g
jgi.p|Yarli1|70153,1781696,1783843,1781696,1783843,YALI0_F13299g,YALI0F13299g,YALI0F13299g
jgi.p|Yarli1|70154,1785483,1787921,1785483,1787921,YALI0_F13321g,YALI0F13321g,YALI0F13321g
jgi.p|Yarli1|70155,1788660,1795044,1788660,1795044,YALI0_F13343g,YALI0F13343g,YALI0F13343g
jgi.p|Yarli1|70156,1795687,1796127,1795687,1796127,YALI0_F13354g,YALI0F13354g,YALI0F13354g
jgi.p|Yarli1|70157,1796214,1796888,1796214,1796888,YALI0_F13365g,YALI0F13365g,YALI0F13365g
jgi.p|Yarli1|70158,1797110,1798054,1797110,1798054,YALI0_F13387g,YALI0F13387g,YALI0F13387g
jgi.p|Yarli1|70159,1798352,1799875,1798352,1799875,YALI0_F13409g,YALI0F13409g,YALI0F13409g
jgi.p|Yarli1|70160,1800282,1800956,1800282,1800956,YALI0_F13431g,YALI0F13431g,YALI0F13431g
jgi.p|Yarli1|70161,1801195,1802259,1801195,1802259,YALI0_F13453g,YALI0F13453g,YALI0F13453g
jgi.p|Yarli1|70162,1803786,1805054,1803786,1805054,YALI0_F13475g,YALI0F13475g,YALI0F13475g
jgi.p|Yarli1|70163,1807300,1808487,1807300,1808487,YALI0_F13497g,YALI0F13497g,YALI0F13497g
jgi.p|Yarli1|70164,1809113,1813862,1809113,1813862,YALI0_F13519g,YALI0F13519g,YALI0F13519g
jgi.p|Yarli1|70165,1814563,1815426,1814563,1815426,YALI0_F13541g,YALI0F13541g,YALI0F13541g
jgi.p|Yarli1|70166,1817244,1819130,1817244,1819130,YALI0_F13585g,YALI0F13585g,YALI0F13585g
jgi.p|Yarli1|70167,1820246,1822048,1820246,1822048,YALI0_F13607g,YALI0F13607g,YALI0F13607g
jgi.p|Yarli1|70168,1822402,1825236,1822402,1825236,YALI0_F13629g,YALI0F13629g,YALI0F13629g
jgi.p|Yarli1|70169,1827689,1828876,1827689,1828876,YALI0_F13651g,YALI0F13651g,YALI0F13651g
jgi.p|Yarli1|70170,1832584,1836391,1832584,1836391,YALI0_F13673g,YALI0F13673g,YALI0F13673g
jgi.p|Yarli1|70171,1837420,1840704,1837420,1840704,YALI0_F13695g,YALI0F13695g,YALI0F13695g
jgi.p|Yarli1|70172,1843102,1846805,1843102,1846805,YALI0_F13717g,YALI0F13717g,YALI0F13717g
jgi.p|Yarli1|70173,1847948,1849552,1847948,1849552,YALI0_F13739g,YALI0F13739g,YALI0F13739g
jgi.p|Yarli1|70174,1849700,1850884,1849700,1850884,YALI0_F13761g,YALI0F13761g,YALI0F13761g
jgi.p|Yarli1|70175,1852766,1857698,1852766,1857698,YALI0_F13783g,YALI0F13783g,YALI0F13783g
jgi.p|Yarli1|70176,1860065,1863153,1860065,1863153,YALI0_F13805g,YALI0F13805g,YALI0F13805g
jgi.p|Yarli1|70177,1874560,1874694,1874560,1874694,YALI0_F13849g,YALI0F13849g,YALI0F13849g
jgi.p|Yarli1|70178,1877896,1879002,1877896,1879002,YALI0_F13937g,YALI0F13937g,YALI0F13937g
jgi.p|Yarli1|70179,1881552,1884176,1881552,1884176,YALI0_F13959g,YALI0F13959g,YALI0F13959g
jgi.p|Yarli1|70180,1888485,1890080,1888485,1890080,YALI0_F13981g,YALI0F13981g,YALI0F13981g
jgi.p|Yarli1|70181,1890596,1891095,1890596,1891095,YALI0_F14003g,YALI0F14003g,YALI0F14003g
jgi.p|Yarli1|70182,1891562,1894702,1891562,1894702,YALI0_F14025g,YALI0F14025g,YALI0F14025g
jgi.p|Yarli1|70183,1897017,1898150,1897017,1898150,YALI0_F14047g,YALI0F14047g,YALI0F14047g
jgi.p|Yarli1|70184,1898362,1899321,1898362,1899321,YALI0_F14069g,YALI0F14069g,YALI0F14069g
jgi.p|Yarli1|70185,1899700,1901007,1899700,1901007,YALI0_F14091g,YALI0F14091g,YALI0F14091g
jgi.p|Yarli1|70186,1901269,1902891,1901269,1902891,YALI0_F14113g,YALI0F14113g,YALI0F14113g
jgi.p|Yarli1|70187,1904757,1905686,1904757,1905686,YALI0_F14135g,YALI0F14135g,YALI0F14135g
jgi.p|Yarli1|70188,1905885,1906490,1905885,1906490,YALI0_F14157g,YALI0F14157g,YALI0F14157g
jgi.p|Yarli1|70189,1906880,1909669,1906880,1909669,YALI0_F14179g,YALI0F14179g,YALI0F14179g
jgi.p|Yarli1|70190,1910787,1911464,1910787,1911464,YALI0_F14201g,YALI0F14201g,YALI0F14201g
jgi.p|Yarli1|70191,1913998,1915107,1913998,1915107,YALI0_F14223g,YALI0F14223g,YALI0F14223g
jgi.p|Yarli1|70192,1915539,1916366,1915539,1916366,YALI0_F14245g,YALI0F14245g,YALI0F14245g
jgi.p|Yarli1|70193,1916682,1917912,1916682,1917912,YALI0_F14267g,YALI0F14267g,YALI0F14267g
jgi.p|Yarli1|70194,1918420,1918998,1918420,1918998,YALI0_F14289g,YALI0F14289g,YALI0F14289g
jgi.p|Yarli1|70195,1919277,1920278,1919277,1920278,YALI0_F14311g,YALI0F14311g,YALI0F14311g
jgi.p|Yarli1|70196,1920489,1921865,1920489,1921865,YALI0_F14333g,YALI0F14333g,YALI0F14333g
jgi.p|Yarli1|70197,1922989,1923786,1922989,1923786,YALI0_F14355g,YALI0F14355g,YALI0F14355g
jgi.p|Yarli1|70198,1924230,1925636,1924230,1925636,YALI0_F14377g,YALI0F14377g,YALI0F14377g
jgi.p|Yarli1|70199,1925760,1926566,1925760,1926566,YALI0_F14399g,YALI0F14399g,YALI0F14399g
jgi.p|Yarli1|70200,1926894,1927646,1926894,1927646,YALI0_F14421g,YALI0F14421g,YALI0F14421g
jgi.p|Yarli1|70201,1928036,1929427,1928036,1929427,YALI0_F14443g,YALI0F14443g,YALI0F14443g
jgi.p|Yarli1|70202,1930316,1930855,1930316,1930855,YALI0_F14465g,YALI0F14465g,YALI0F14465g
jgi.p|Yarli1|70203,1931736,1934438,1931736,1934438,YALI0_F14487g,YALI0F14487g,YALI0F14487g
jgi.p|Yarli1|70204,1935559,1939434,1935559,1939434,YALI0_F14509g,YALI0F14509g,YALI0F14509g
jgi.p|Yarli1|70205,1941439,1942662,1941439,1942662,YALI0_F14531g,YALI0F14531g,YALI0F14531g
jgi.p|Yarli1|70206,1943055,1944839,1943055,1944839,YALI0_F14553g,YALI0F14553g,YALI0F14553g
jgi.p|Yarli1|70207,1949621,1953040,1949621,1953040,YALI0_F14575g,YALI0F14575g,YALI0F14575g
jgi.p|Yarli1|70208,1954790,1957777,1954790,1957777,YALI0_F14597g,YALI0F14597g,YALI0F14597g
jgi.p|Yarli1|70209,1960550,1961419,1960550,1961419,YALI0_F14619g,YALI0F14619g,YALI0F14619g
jgi.p|Yarli1|70210,1961858,1962853,1961858,1962853,YALI0_F14641g,YALI0F14641g,YALI0F14641g
jgi.p|Yarli1|70211,1963435,1964124,1963435,1964124,YALI0_F14663g,YALI0F14663g,YALI0F14663g
jgi.p|Yarli1|70212,1965366,1965935,1965366,1965935,YALI0_F14685g,YALI0F14685g,YALI0F14685g
jgi.p|Yarli1|70213,1968463,1973277,1968463,1973277,YALI0_F14707g,YALI0F14707g,YALI0F14707g
jgi.p|Yarli1|70214,1974720,1975781,1974720,1975781,YALI0_F14729g,YALI0F14729g,YALI0F14729g
jgi.p|Yarli1|70215,1975917,1976800,1975917,1976800,YALI0_F14751g,YALI0F14751g,YALI0F14751g
jgi.p|Yarli1|70216,1977091,1979148,1977091,1979148,YALI0_F14773g,YALI0F14773g,YALI0F14773g
jgi.p|Yarli1|70217,1979259,1980741,1979259,1980741,YALI0_F14795g,YALI0F14795g,YALI0F14795g
jgi.p|Yarli1|70218,1981323,1983752,1981323,1983752,YALI0_F14817g,YALI0F14817g,YALI0F14817g
jgi.p|Yarli1|70219,1983847,1985445,1983847,1985445,YALI0_F14839g,YALI0F14839g,YALI0F14839g
jgi.p|Yarli1|70220,1986062,1986994,1986062,1986994,YALI0_F14861g,YALI0F14861g,YALI0F14861g
jgi.p|Yarli1|70221,1987095,1989113,1987095,1989113,YALI0_F14883g,YALI0F14883g,YALI0F14883g
jgi.p|Yarli1|70222,1989836,1990231,1989836,1990231,YALI0_F14905g,YALI0F14905g,YALI0F14905g
jgi.p|Yarli1|70223,1994834,1997206,1994834,1997206,YALI0_F14927g,YALI0F14927g,YALI0F14927g
jgi.p|Yarli1|70224,1997974,1998780,1997974,1998780,YALI0_F14949g,YALI0F14949g,YALI0F14949g
jgi.p|Yarli1|70225,2005973,2006305,2005973,2006305,YALI0_F14971g,YALI0F14971g,YALI0F14971g
jgi.p|Yarli1|70226,2009286,2009663,2009286,2009663,YALI0_F14993g,YALI0F14993g,YALI0F14993g
jgi.p|Yarli1|70227,2010850,2011338,2010850,2011338,YALI0_F15015g,YALI0F15015g,YALI0F15015g
jgi.p|Yarli1|70228,2013582,2014808,2013582,2014808,YALI0_F15037g,YALI0F15037g,YALI0F15037g
jgi.p|Yarli1|70229,2016355,2017311,2016355,2017311,YALI0_F15059g,YALI0F15059g,YALI0F15059g
jgi.p|Yarli1|70230,2019570,2021765,2019570,2021765,YALI0_F15081g,YALI0F15081g,YALI0F15081g
jgi.p|Yarli1|70231,2022388,2022639,2022388,2022639,YALI0_F15103g,YALI0F15103g,YALI0F15103g
jgi.p|Yarli1|70232,2025368,2028232,2025368,2028232,YALI0_F15125g,YALI0F15125g,YALI0F15125g
jgi.p|Yarli1|70233,2037940,2040096,2037940,2040096,YALI0_F15147g,YALI0F15147g,YALI0F15147g
jgi.p|Yarli1|70234,2040376,2042781,2040376,2042781,YALI0_F15169g,YALI0F15169g,YALI0F15169g
jgi.p|Yarli1|70235,2047545,2049317,2047545,2049317,YALI0_F15191g,YALI0F15191g,YALI0F15191g
jgi.p|Yarli1|70236,2049426,2050616,2049426,2050616,YALI0_F15213g,YALI0F15213g,YALI0F15213g
jgi.p|Yarli1|70237,2051177,2052055,2051177,2052055,YALI0_F15235g,YALI0F15235g,YALI0F15235g
jgi.p|Yarli1|70238,2062934,2063815,2062934,2063815,YALI0_F15257g,YALI0F15257g,YALI0F15257g
jgi.p|Yarli1|70239,2064270,2064953,2064270,2064953,YALI0_F15279g,YALI0F15279g,YALI0F15279g
jgi.p|Yarli1|70240,2065654,2066541,2065654,2066541,YALI0_F15323g,YALI0F15323g,YALI0F15323g
jgi.p|Yarli1|70241,2068653,2070278,2068653,2070278,YALI0_F15345g,YALI0F15345g,YALI0F15345g
jgi.p|Yarli1|70242,2071963,2074941,2071963,2074941,YALI0_F15367g,YALI0F15367g,YALI0F15367g
jgi.p|Yarli1|70243,2076073,2077251,2076073,2077251,YALI0_F15389g,YALI0F15389g,YALI0F15389g
jgi.p|Yarli1|70244,2077764,2079035,2077764,2079035,YALI0_F15411g,YALI0F15411g,YALI0F15411g
jgi.p|Yarli1|70245,2082588,2083676,2082588,2083676,YALI0_F15433g,YALI0F15433g,YALI0F15433g
jgi.p|Yarli1|70246,2085882,2086871,2085882,2086871,YALI0_F15477g,YALI0F15477g,YALI0F15477g
jgi.p|Yarli1|70247,2091781,2093340,2091781,2093340,YALI0_F15543g,YALI0F15543g,YALI0F15543g
jgi.p|Yarli1|70248,2095358,2096575,2095358,2096575,YALI0_F15587g,YALI0F15587g,YALI0F15587g
jgi.p|Yarli1|70249,2099182,2100288,2099182,2100288,YALI0_F15609g,YALI0F15609g,YALI0F15609g
jgi.p|Yarli1|70250,2100684,2101925,2100684,2101925,YALI0_F15631g,YALI0F15631g,YALI0F15631g
jgi.p|Yarli1|70251,2102890,2106199,2102890,2106199,YALI0_F15653g,YALI0F15653g,YALI0F15653g
jgi.p|Yarli1|70252,2110318,2110485,2110318,2110485,YALI0_F15675g,YALI0F15675g,YALI0F15675g
jgi.p|Yarli1|70253,2122291,2123004,2122291,2123004,YALI0_F15697g,YALI0F15697g,YALI0F15697g
jgi.p|Yarli1|70254,2123439,2124077,2123439,2124077,YALI0_F15719g,YALI0F15719g,YALI0F15719g
jgi.p|Yarli1|70255,2124637,2125815,2124637,2125815,YALI0_F15741g,YALI0F15741g,YALI0F15741g
jgi.p|Yarli1|70256,2127250,2129673,2127250,2129673,YALI0_F15763g,YALI0F15763g,YALI0F15763g
jgi.p|Yarli1|70257,2129803,2130903,2129803,2130903,YALI0_F15785g,YALI0F15785g,YALI0F15785g
jgi.p|Yarli1|70258,2132758,2133822,2132758,2133822,YALI0_F15807g,YALI0F15807g,YALI0F15807g
jgi.p|Yarli1|70259,2134980,2136332,2134980,2136332,YALI0_F15829g,YALI0F15829g,YALI0F15829g
jgi.p|Yarli1|70260,2137175,2138734,2137175,2138734,YALI0_F15851g,YALI0F15851g,YALI0F15851g
jgi.p|Yarli1|70261,2139535,2141019,2139535,2141019,YALI0_F15873g,YALI0F15873g,YALI0F15873g
jgi.p|Yarli1|70262,2142953,2143582,2142953,2143582,YALI0_F15895g,YALI0F15895g,YALI0F15895g
jgi.p|Yarli1|70263,2143877,2144296,2143877,2144296,YALI0_F15917g,YALI0F15917g,YALI0F15917g
jgi.p|Yarli1|70264,2147211,2149784,2147211,2149784,YALI0_F15939g,YALI0F15939g,YALI0F15939g
jgi.p|Yarli1|70265,2150130,2150879,2150130,2150879,YALI0_F15961g,YALI0F15961g,YALI0F15961g
jgi.p|Yarli1|70266,2151540,2152637,2151540,2152637,YALI0_F15983g,YALI0F15983g,YALI0F15983g
jgi.p|Yarli1|70267,2153223,2154266,2153223,2154266,YALI0_F16005g,YALI0F16005g,YALI0F16005g
jgi.p|Yarli1|70268,2155280,2157814,2155280,2157814,YALI0_F16027g,YALI0F16027g,YALI0F16027g
jgi.p|Yarli1|70269,2157890,2158828,2157890,2158828,YALI0_F16049g,YALI0F16049g,YALI0F16049g
jgi.p|Yarli1|70270,2159587,2159928,2159587,2159928,YALI0_F16071g,YALI0F16071g,YALI0F16071g
jgi.p|Yarli1|70271,2160310,2161524,2160310,2161524,YALI0_F16093g,YALI0F16093g,YALI0F16093g
jgi.p|Yarli1|70272,2163187,2165340,2163187,2165340,YALI0_F16115g,YALI0F16115g,YALI0F16115g
jgi.p|Yarli1|70273,2166007,2167125,2166007,2167125,YALI0_F16137g,YALI0F16137g,YALI0F16137g
jgi.p|Yarli1|70274,2167442,2169577,2167442,2169577,YALI0_F16159g,YALI0F16159g,YALI0F16159g
jgi.p|Yarli1|70275,2172819,2174188,2172819,2174188,YALI0_F16181g,YALI0F16181g,YALI0F16181g
jgi.p|Yarli1|70276,2174604,2175701,2174604,2175701,YALI0_F16203g,YALI0F16203g,YALI0F16203g
jgi.p|Yarli1|70277,2177666,2178547,2177666,2178547,YALI0_F16225g,YALI0F16225g,YALI0F16225g
jgi.p|Yarli1|70278,2180004,2181752,2180004,2181752,YALI0_F16291g,YALI0F16291g,YALI0F16291g
jgi.p|Yarli1|70279,2182662,2184146,2182662,2184146,YALI0_F16313g,YALI0F16313g,YALI0F16313g
jgi.p|Yarli1|70280,2184199,2185212,2184199,2185212,YALI0_F16335g,YALI0F16335g,YALI0F16335g
jgi.p|Yarli1|70281,2186124,2187485,2186124,2187485,YALI0_F16357g,YALI0F16357g,YALI0F16357g
jgi.p|Yarli1|70282,2187562,2189871,2187562,2189871,YALI0_F16379g,YALI0F16379g,YALI0F16379g
jgi.p|Yarli1|70283,2192338,2193996,2192338,2193996,YALI0_F16401g,YALI0F16401g,YALI0F16401g
jgi.p|Yarli1|70284,2194130,2195605,2194130,2195605,YALI0_F16423g,YALI0F16423g,YALI0F16423g
jgi.p|Yarli1|70285,2201107,2202906,2201107,2202906,YALI0_F16467g,YALI0F16467g,YALI0F16467g
jgi.p|Yarli1|70286,2204481,2206223,2204481,2206223,YALI0_F16489g,YALI0F16489g,YALI0F16489g
jgi.p|Yarli1|70287,2212878,2214473,2212878,2214473,YALI0_F16511g,YALI0F16511g,YALI0F16511g
jgi.p|Yarli1|70288,2216900,2218064,2216900,2218064,YALI0_F16577g,YALI0F16577g,YALI0F16577g
jgi.p|Yarli1|70289,2220312,2222588,2220312,2222588,YALI0_F16599g,YALI0F16599g,YALI0F16599g
jgi.p|Yarli1|70290,2222715,2223311,2222715,2223311,YALI0_F16621g,YALI0F16621g,YALI0F16621g
jgi.p|Yarli1|70291,2226694,2227416,2226694,2227416,YALI0_F16643g,YALI0F16643g,YALI0F16643g
jgi.p|Yarli1|70292,2227552,2232819,2227552,2232819,YALI0_F16665g,YALI0F16665g,YALI0F16665g
jgi.p|Yarli1|70293,2235447,2236382,2235447,2236382,YALI0_F16687g,YALI0F16687g,YALI0F16687g
jgi.p|Yarli1|70294,2237628,2239304,2237628,2239304,YALI0_F16709g,YALI0F16709g,YALI0F16709g
jgi.p|Yarli1|70295,2241852,2243084,2241852,2243084,YALI0_F16731g,YALI0F16731g,YALI0F16731g
jgi.p|Yarli1|70296,2245649,2246670,2245649,2246670,YALI0_F16753g,YALI0F16753g,YALI0F16753g
jgi.p|Yarli1|70297,2247810,2249572,2247810,2249572,YALI0_F16819g,YALI0F16819g,YALI0F16819g
jgi.p|Yarli1|70298,2251063,2253615,2251063,2253615,YALI0_F16852g,YALI0F16852g,YALI0F16852g
jgi.p|Yarli1|70299,2258032,2259846,2258032,2259846,YALI0_F16874g,YALI0F16874g,YALI0F16874g
jgi.p|Yarli1|70300,2260762,2262258,2260762,2262258,YALI0_F16896g,YALI0F16896g,YALI0F16896g
jgi.p|Yarli1|70301,2271488,2273069,2271488,2273069,YALI0_F16918g,YALI0F16918g,YALI0F16918g
jgi.p|Yarli1|70302,2275945,2281122,2275945,2281122,YALI0_F16940g,YALI0F16940g,YALI0F16940g
jgi.p|Yarli1|70303,2283540,2283935,2283540,2283935,YALI0_F16962g,YALI0F16962g,YALI0F16962g
jgi.p|Yarli1|70304,2284928,2285776,2284928,2285776,YALI0_F16984g,YALI0F16984g,YALI0F16984g
jgi.p|Yarli1|70305,2285991,2289584,2285991,2289584,YALI0_F17006g,YALI0F17006g,YALI0F17006g
jgi.p|Yarli1|70306,2289665,2290990,2289665,2290990,YALI0_F17028g,YALI0F17028g,YALI0F17028g
jgi.p|Yarli1|70307,2291169,2291560,2291169,2291560,YALI0_F17050g,YALI0F17050g,YALI0F17050g
jgi.p|Yarli1|70308,2292232,2292816,2292232,2292816,YALI0_F17072g,YALI0F17072g,YALI0F17072g
jgi.p|Yarli1|70309,2293865,2295319,2293865,2295319,YALI0_F17116g,YALI0F17116g,YALI0F17116g
jgi.p|Yarli1|70310,2295444,2296346,2295444,2296346,YALI0_F17138g,YALI0F17138g,YALI0F17138g
jgi.p|Yarli1|70311,2297024,2298319,2297024,2298319,YALI0_F17160g,YALI0F17160g,YALI0F17160g
jgi.p|Yarli1|70312,2299059,2299535,2299059,2299535,YALI0_F17182g,YALI0F17182g,YALI0F17182g
jgi.p|Yarli1|70313,2301217,2302191,2301217,2302191,YALI0_F17204g,YALI0F17204g,YALI0F17204g
jgi.p|Yarli1|70314,2302840,2303295,2302840,2303295,YALI0_F17226g,YALI0F17226g,YALI0F17226g
jgi.p|Yarli1|70315,2304832,2306232,2304832,2306232,YALI0_F17248g,YALI0F17248g,YALI0F17248g
jgi.p|Yarli1|70316,2307200,2308342,2307200,2308342,YALI0_F17270g,YALI0F17270g,YALI0F17270g
jgi.p|Yarli1|70317,2310431,2311150,2310431,2311150,YALI0_F17292g,YALI0F17292g,YALI0F17292g
jgi.p|Yarli1|70318,2311796,2313207,2311796,2313207,YALI0_F17314g,YALI0F17314g,YALI0F17314g
jgi.p|Yarli1|70319,2315025,2315519,2315025,2315519,YALI0_F17336g,YALI0F17336g,YALI0F17336g
jgi.p|Yarli1|70320,2316469,2318430,2316469,2318430,YALI0_F17358g,YALI0F17358g,YALI0F17358g
jgi.p|Yarli1|70321,2318921,2319472,2318921,2319472,YALI0_F17380g,YALI0F17380g,YALI0F17380g
jgi.p|Yarli1|70322,2320009,2321283,2320009,2321283,YALI0_F17402g,YALI0F17402g,YALI0F17402g
jgi.p|Yarli1|70323,2322130,2324640,2322130,2324640,YALI0_F17424g,YALI0F17424g,YALI0F17424g
jgi.p|Yarli1|70324,2326976,2328355,2326976,2328355,YALI0_F17446g,YALI0F17446g,YALI0F17446g
jgi.p|Yarli1|70325,2332587,2335994,2332587,2335994,YALI0_F17468g,YALI0F17468g,YALI0F17468g
jgi.p|Yarli1|70326,2337786,2338652,2337786,2338652,YALI0_F17490g,YALI0F17490g,YALI0F17490g
jgi.p|Yarli1|70327,2340638,2341027,2340638,2341027,YALI0_F17512g,YALI0F17512g,YALI0F17512g
